,CODLOCALIDAD,NPCEP17,NPCEP4,NPCEP5,DPTOMPIO,NVCBP8B,NVCBP8H,NVCBP11AA,LOCALIDAD_TEX
2425,9.0,6,39,2,11001,2,2,3.0,FONTIBON
2426,9.0,6,64,2,11001,2,1,3.0,FONTIBON
2427,9.0,6,28,2,11001,2,2,3.0,FONTIBON
2428,9.0,6,31,2,11001,2,2,2.0,FONTIBON
2429,8.0,6,78,1,11001,2,2,3.0,KENNEDY
2430,8.0,6,23,1,11001,2,2,2.0,KENNEDY
2431,8.0,6,5,2,11001,2,2,3.0,KENNEDY
2432,,6,26,2,25736,1,2,2.0,
2433,,6,28,2,25736,2,2,2.0,
2434,,6,47,2,25736,1,2,2.0,
2435,,6,18,1,25736,1,2,2.0,
2436,,6,17,1,25736,1,2,2.0,
2437,,6,12,2,25736,1,2,2.0,
2438,,6,49,2,25793,1,1,2.0,
2439,,6,20,2,25793,2,2,1.0,
2440,,6,30,2,25269,2,2,2.0,
2441,,6,25,2,25286,2,2,2.0,
2442,,6,26,2,25286,2,2,3.0,
2443,,6,6,1,25286,2,2,3.0,
2444,,6,22,1,25286,2,2,2.0,
2445,,6,23,1,25286,2,2,2.0,
2446,,6,4,1,25214,2,2,2.0,
2447,,1,45,2,25214,2,1,3.0,
2448,,6,51,1,25214,2,2,3.0,
2449,,6,31,1,25214,2,2,3.0,
2450,,6,23,2,25214,2,2,3.0,
2451,,6,33,1,25214,2,2,2.0,
2452,,6,10,2,25214,2,2,2.0,
2453,,6,23,1,25214,2,2,2.0,
2454,,6,30,2,25214,2,2,2.0,
2455,,6,43,2,25214,2,2,2.0,
2456,,6,11,1,25297,2,2,2.0,
2457,,6,68,2,25297,1,2,2.0,
2458,,6,22,2,25758,2,2,3.0,
2459,,6,16,1,25473,2,2,2.0,
2460,,6,53,2,25473,2,2,3.0,
2461,,6,17,1,25473,2,2,2.0,
2462,,6,8,1,25473,2,2,2.0,
2463,,6,1,1,25473,2,2,2.0,
2464,,6,17,2,25473,1,2,2.0,
2465,,6,5,2,25662,1,2,2.0,
2466,,6,70,2,25662,2,2,2.0,
2467,,6,28,2,25126,2,2,2.0,
2468,,6,19,1,25126,2,2,3.0,
2469,,6,19,1,25817,1,1,2.0,
2470,,6,21,1,25817,1,2,2.0,
2471,,6,12,2,25817,2,2,3.0,
2472,,6,17,1,25817,2,2,3.0,
2473,,6,9,1,25151,1,1,2.0,
2474,,6,22,2,25151,1,2,2.0,
2475,,6,80,2,25151,2,2,2.0,
2476,,6,37,2,25151,1,2,3.0,
2477,,6,9,1,25151,2,2,3.0,
2478,,6,40,2,25899,2,2,2.0,
2479,,6,22,2,25899,2,2,3.0,
2480,,6,23,1,25899,1,2,2.0,
2481,,6,46,2,25099,2,1,2.0,
2482,,6,13,2,25099,2,1,2.0,
2483,19.0,6,18,1,11001,2,2,1.0,CIUDAD BOLIVAR
2484,19.0,6,8,1,11001,2,2,1.0,CIUDAD BOLIVAR
2485,11.0,6,21,1,11001,2,2,3.0,SUBA
2486,11.0,6,61,1,11001,2,2,4.0,SUBA
2487,11.0,6,10,1,11001,2,2,3.0,SUBA
2488,11.0,6,10,1,11001,2,2,3.0,SUBA
2489,11.0,6,8,1,11001,2,2,3.0,SUBA
2490,11.0,6,62,2,11001,2,2,4.0,SUBA
2491,11.0,6,15,1,11001,2,2,4.0,SUBA
2492,11.0,6,33,2,11001,2,2,4.0,SUBA
2493,11.0,6,40,2,11001,2,2,4.0,SUBA
2494,11.0,6,28,2,11001,2,2,4.0,SUBA
2495,11.0,6,47,1,11001,2,2,4.0,SUBA
2496,11.0,6,13,1,11001,2,2,4.0,SUBA
2497,11.0,6,16,1,11001,2,2,4.0,SUBA
2498,11.0,6,68,2,11001,2,2,5.0,SUBA
2499,11.0,6,50,2,11001,2,2,3.0,SUBA
2500,11.0,6,12,1,11001,2,2,3.0,SUBA
2501,11.0,6,9,1,11001,2,2,3.0,SUBA
2502,11.0,6,7,2,11001,2,2,3.0,SUBA
2503,10.0,6,37,2,11001,2,2,3.0,ENGATIVA
2504,10.0,6,60,2,11001,1,2,3.0,ENGATIVA
2505,10.0,6,26,1,11001,1,2,3.0,ENGATIVA
2506,10.0,6,32,2,11001,1,2,3.0,ENGATIVA
2507,3.0,6,79,1,11001,2,2,2.0,SANTA FE
2508,17.0,6,27,2,11001,2,2,3.0,CANDELARIA
2509,5.0,6,5,2,11001,2,2,1.0,USME
2510,18.0,6,33,2,11001,1,2,1.0,RAFAEL URIBE URIBE
2511,,6,16,1,25200,2,2,3.0,
2512,,6,46,2,25200,2,2,3.0,
2513,,6,18,1,25200,2,2,2.0,
2514,,6,20,2,25200,2,2,2.0,
2515,,6,47,1,25200,2,2,2.0,
2516,,6,42,2,25200,2,2,2.0,
2517,,6,53,2,25200,2,2,2.0,
2518,,6,16,2,25200,2,2,2.0,
2519,,6,19,1,25736,2,2,3.0,
2520,,6,9,1,25754,2,2,2.0,
2521,,6,25,2,25754,2,2,2.0,
2522,,6,63,1,25793,2,1,2.0,
2523,,6,35,2,25269,2,2,4.0,
2524,,6,72,2,25269,2,2,1.0,
2525,,6,41,2,25269,1,2,2.0,
2526,,6,37,2,25286,2,2,3.0,
2527,,6,60,2,25286,2,1,3.0,
2528,,6,34,1,25286,2,1,3.0,
2529,,6,46,2,25320,1,1,1.0,
2530,,6,29,1,25320,1,1,1.0,
2531,,6,4,2,25320,1,1,1.0,
2532,,6,18,2,25430,2,2,2.0,
2533,,6,66,2,25183,2,2,2.0,
2534,,6,62,2,25214,2,2,2.0,
2535,,6,14,2,25214,2,2,2.0,
2536,,6,26,2,25214,2,2,3.0,
2537,,1,28,2,25260,2,2,2.0,
2538,,6,33,2,25260,2,2,2.0,
2539,,6,18,1,25769,2,2,2.0,
2540,,6,10,1,25769,2,2,2.0,
2541,,6,45,2,25785,2,2,3.0,
2542,,6,91,1,25326,2,2,3.0,
2543,,6,36,1,25326,1,1,1.0,
2544,,6,20,1,25326,2,2,2.0,
2545,,6,84,2,25326,2,2,3.0,
2546,,6,25,1,25326,2,2,3.0,
2547,,6,40,1,25326,2,2,1.0,
2548,10.0,6,13,2,11001,2,2,3.0,ENGATIVA
2549,4.0,6,69,2,11001,2,2,3.0,SAN CRISTOBAL
2550,3.0,6,11,1,11001,2,2,3.0,SANTA FE
2551,3.0,6,19,2,11001,2,2,1.0,SANTA FE
2552,18.0,6,75,1,11001,2,2,3.0,RAFAEL URIBE URIBE
2553,8.0,6,5,1,11001,2,2,3.0,KENNEDY
2554,8.0,6,10,1,11001,1,1,2.0,KENNEDY
2555,8.0,6,80,2,11001,2,2,2.0,KENNEDY
2556,9.0,6,3,2,11001,2,2,4.0,FONTIBON
2557,,6,57,2,25486,2,2,2.0,
2558,,6,12,1,25214,1,2,2.0,
2559,11.0,6,4,1,11001,1,2,3.0,SUBA
2560,11.0,6,17,2,11001,2,2,3.0,SUBA
2561,11.0,6,27,2,11001,2,2,3.0,SUBA
2562,11.0,6,21,1,11001,2,2,2.0,SUBA
2563,11.0,6,7,1,11001,2,2,2.0,SUBA
2564,11.0,6,83,1,11001,1,2,5.0,SUBA
2565,11.0,6,78,1,11001,2,2,5.0,SUBA
2566,10.0,6,50,1,11001,2,2,3.0,ENGATIVA
2567,10.0,6,7,1,11001,2,2,3.0,ENGATIVA
2568,10.0,6,26,2,11001,2,2,3.0,ENGATIVA
2569,10.0,6,35,1,11001,2,2,3.0,ENGATIVA
2570,4.0,6,11,1,11001,2,2,2.0,SAN CRISTOBAL
2571,3.0,6,68,1,11001,1,2,2.0,SANTA FE
2572,3.0,6,54,1,11001,1,2,2.0,SANTA FE
2573,15.0,6,10,1,11001,1,2,3.0,ANTONIO NARIÑO
2574,15.0,6,28,1,11001,2,2,3.0,ANTONIO NARIÑO
2575,15.0,6,74,1,11001,1,2,3.0,ANTONIO NARIÑO
2576,15.0,6,34,2,11001,9,2,3.0,ANTONIO NARIÑO
2577,15.0,6,63,2,11001,1,2,3.0,ANTONIO NARIÑO
2578,15.0,6,35,2,11001,2,2,3.0,ANTONIO NARIÑO
2579,15.0,6,54,1,11001,2,2,3.0,ANTONIO NARIÑO
2580,,6,31,2,25307,1,2,2.0,
2581,,6,10,1,25307,1,2,2.0,
2582,,6,77,2,25307,2,2,2.0,
2583,,6,18,2,25320,1,2,1.0,
2584,,6,42,2,25899,2,2,2.0,
2585,,6,52,1,25899,1,2,2.0,
2586,,6,46,1,25899,2,2,1.0,
2587,,6,55,2,25438,2,1,2.0,
2588,,6,82,1,25438,1,2,1.0,
2589,,6,75,2,25438,1,2,1.0,
2590,,6,57,2,25438,1,1,2.0,
2591,,6,27,2,25438,1,1,1.0,
2592,,6,39,2,25438,1,2,2.0,
2593,,6,70,1,25438,2,2,2.0,
2594,,6,33,2,25438,1,1,2.0,
2595,,6,16,1,25438,1,1,2.0,
2596,,6,25,1,25438,1,2,2.0,
2597,,6,21,1,25438,1,1,2.0,
2598,,6,9,2,25438,1,1,2.0,
2599,,6,13,1,25438,2,2,2.0,
2600,,6,77,2,25438,1,2,1.0,
2601,,6,60,2,25438,2,2,2.0,
2602,,6,14,1,25438,1,2,2.0,
2603,,6,6,2,25438,2,2,3.0,
2604,,6,12,1,25438,1,2,2.0,
2605,1.0,6,40,2,11001,1,2,2.0,USAQUEN
2606,1.0,6,16,2,11001,1,2,2.0,USAQUEN
2607,1.0,6,0,2,11001,2,2,1.0,USAQUEN
2608,1.0,6,78,1,11001,2,2,3.0,USAQUEN
2609,1.0,6,73,2,11001,2,2,3.0,USAQUEN
2610,1.0,6,76,2,11001,2,2,3.0,USAQUEN
2611,1.0,6,5,2,11001,2,2,3.0,USAQUEN
2612,1.0,6,30,1,11001,2,2,4.0,USAQUEN
2613,1.0,6,26,1,11001,2,2,4.0,USAQUEN
2614,1.0,6,24,2,11001,2,2,4.0,USAQUEN
2615,1.0,6,17,1,11001,2,2,3.0,USAQUEN
2616,11.0,6,40,1,11001,2,2,4.0,SUBA
2617,11.0,6,10,1,11001,2,2,4.0,SUBA
2618,15.0,6,27,1,11001,1,1,3.0,ANTONIO NARIÑO
2619,15.0,6,19,2,11001,1,1,3.0,ANTONIO NARIÑO
2620,15.0,6,29,1,11001,2,2,3.0,ANTONIO NARIÑO
2621,15.0,6,8,1,11001,2,2,3.0,ANTONIO NARIÑO
2622,15.0,6,25,1,11001,1,1,3.0,ANTONIO NARIÑO
2623,15.0,6,4,2,11001,2,2,3.0,ANTONIO NARIÑO
2624,3.0,6,71,2,11001,2,2,3.0,SANTA FE
2625,3.0,6,65,2,11001,2,2,3.0,SANTA FE
2626,3.0,6,33,2,11001,2,2,4.0,SANTA FE
2627,17.0,6,66,2,11001,1,2,2.0,CANDELARIA
2628,4.0,6,39,2,11001,2,2,2.0,SAN CRISTOBAL
2629,4.0,6,20,2,11001,2,2,2.0,SAN CRISTOBAL
2630,4.0,6,6,2,11001,2,2,2.0,SAN CRISTOBAL
2631,5.0,6,4,2,11001,1,2,1.0,USME
2632,5.0,6,74,2,11001,1,1,2.0,USME
2633,5.0,6,71,1,11001,2,2,2.0,USME
2634,5.0,6,62,2,11001,2,2,2.0,USME
2635,5.0,6,9,2,11001,2,2,2.0,USME
2636,5.0,6,59,2,11001,2,2,2.0,USME
2637,5.0,6,35,2,11001,2,2,2.0,USME
2638,18.0,6,5,2,11001,1,2,2.0,RAFAEL URIBE URIBE
2639,19.0,6,11,1,11001,2,2,1.0,CIUDAD BOLIVAR
2640,16.0,6,5,1,11001,2,2,3.0,PUENTE ARANDA
2641,16.0,6,10,2,11001,2,2,3.0,PUENTE ARANDA
2642,16.0,6,67,2,11001,2,2,3.0,PUENTE ARANDA
2643,16.0,6,74,1,11001,2,2,3.0,PUENTE ARANDA
2644,16.0,6,81,2,11001,2,2,3.0,PUENTE ARANDA
2645,16.0,6,55,1,11001,2,2,3.0,PUENTE ARANDA
2646,8.0,6,21,2,11001,2,2,2.0,KENNEDY
2647,8.0,6,55,2,11001,2,2,2.0,KENNEDY
2648,8.0,6,60,1,11001,2,2,2.0,KENNEDY
2649,6.0,6,37,2,11001,1,2,2.0,TUNJUELITO
2650,,6,12,2,25754,2,2,1.0,
2651,,6,8,2,25754,2,2,1.0,
2652,,6,59,1,25754,2,2,1.0,
2653,,6,12,2,25269,2,2,4.0,
2654,,6,41,1,25320,2,2,2.0,
2655,,6,57,2,25386,2,2,3.0,
2656,,6,78,1,25386,2,2,3.0,
2657,,6,59,2,25386,2,2,3.0,
2658,,6,22,1,25430,2,2,4.0,
2659,,6,19,1,25430,2,2,3.0,
2660,,6,54,2,25430,2,2,2.0,
2661,,6,12,2,25430,2,2,3.0,
2662,,6,17,1,25183,2,2,2.0,
2663,,6,21,2,25183,2,2,1.0,
2664,,6,4,1,25183,2,2,1.0,
2665,,6,65,1,25183,2,2,2.0,
2666,,6,21,1,25183,1,2,2.0,
2667,,6,8,1,25740,2,2,2.0,
2668,,6,30,1,25758,1,2,2.0,
2669,,6,18,1,25769,2,2,2.0,
2670,,6,21,1,25769,9,9,3.0,
2671,,6,24,1,25785,2,2,3.0,
2672,,6,18,2,25785,2,2,3.0,
2673,,6,95,2,25326,2,2,2.0,
2674,,6,43,2,25326,1,2,2.0,
2675,,6,11,1,25817,2,2,2.0,
2676,,6,2,2,25817,2,2,2.0,
2677,,6,63,1,25151,2,2,3.0,
2678,,6,9,2,25151,1,2,2.0,
2679,,6,42,1,25151,2,2,1.0,
2680,,6,9,1,25513,2,2,3.0,
2681,,6,25,1,25513,2,2,2.0,
2682,,6,12,1,25513,1,2,2.0,
2683,,6,88,2,25513,1,2,3.0,
2684,,6,6,1,25513,2,2,2.0,
2685,,6,10,1,25513,1,1,2.0,
2686,,6,9,1,25513,2,2,2.0,
2687,,6,6,1,25513,2,2,3.0,
2688,,6,72,2,25513,1,1,2.0,
2689,,6,27,2,25513,2,2,1.0,
2690,,6,22,1,25843,2,2,2.0,
2691,,6,22,2,25843,2,2,3.0,
2692,,6,17,1,25899,2,2,2.0,
2693,,6,26,1,25899,2,2,2.0,
2694,,6,4,1,25899,2,2,2.0,
2695,,6,7,1,25290,2,2,4.0,
2696,,6,53,2,25290,2,2,2.0,
2697,,6,13,2,25290,2,2,4.0,
2698,,6,11,2,25290,2,2,4.0,
2699,1.0,6,63,2,11001,2,2,3.0,USAQUEN
2700,1.0,6,63,2,11001,2,2,3.0,USAQUEN
2701,1.0,6,59,1,11001,2,2,3.0,USAQUEN
2702,2.0,6,27,1,11001,2,2,6.0,CHAPINERO
2703,2.0,6,75,2,11001,2,2,6.0,CHAPINERO
2704,11.0,6,19,1,11001,2,2,2.0,SUBA
2705,11.0,6,6,1,11001,2,2,2.0,SUBA
2706,11.0,6,19,2,11001,2,2,3.0,SUBA
2707,11.0,6,3,2,11001,2,2,3.0,SUBA
2708,11.0,6,5,1,11001,2,2,2.0,SUBA
2709,11.0,6,74,2,11001,2,2,5.0,SUBA
2710,11.0,6,50,2,11001,2,2,5.0,SUBA
2711,12.0,6,64,1,11001,2,2,4.0,BARRIOS UNIDOS
2712,10.0,6,57,1,11001,2,2,3.0,ENGATIVA
2713,10.0,6,22,2,11001,1,2,3.0,ENGATIVA
2714,10.0,6,25,1,11001,2,2,3.0,ENGATIVA
2715,10.0,6,61,2,11001,2,2,3.0,ENGATIVA
2716,10.0,6,8,1,11001,2,2,3.0,ENGATIVA
2717,10.0,6,46,1,11001,2,2,3.0,ENGATIVA
2718,13.0,6,55,1,11001,2,2,4.0,TEUSAQUILLO
2719,13.0,6,51,2,11001,1,2,4.0,TEUSAQUILLO
2720,13.0,6,5,2,11001,2,2,4.0,TEUSAQUILLO
2721,13.0,6,5,1,11001,2,2,4.0,TEUSAQUILLO
2722,13.0,6,36,2,11001,2,2,3.0,TEUSAQUILLO
2723,13.0,6,49,1,11001,9,9,4.0,TEUSAQUILLO
2724,14.0,6,49,2,11001,2,2,2.0,LOS MARTIRES
2725,17.0,6,47,2,11001,2,2,2.0,CANDELARIA
2726,19.0,6,5,2,11001,2,2,1.0,CIUDAD BOLIVAR
2727,6.0,6,67,1,11001,1,2,2.0,TUNJUELITO
2728,6.0,6,47,2,11001,2,2,2.0,TUNJUELITO
2729,6.0,6,16,1,11001,2,2,2.0,TUNJUELITO
2730,16.0,6,39,2,11001,2,2,3.0,PUENTE ARANDA
2731,16.0,6,7,1,11001,2,2,3.0,PUENTE ARANDA
2732,18.0,6,8,1,11001,2,2,3.0,RAFAEL URIBE URIBE
2733,18.0,6,12,1,11001,2,2,3.0,RAFAEL URIBE URIBE
2734,19.0,6,5,1,11001,2,2,3.0,CIUDAD BOLIVAR
2735,19.0,6,5,1,11001,2,2,3.0,CIUDAD BOLIVAR
2736,16.0,6,32,2,11001,2,2,3.0,PUENTE ARANDA
2737,16.0,6,42,1,11001,2,2,3.0,PUENTE ARANDA
2738,16.0,6,72,2,11001,2,2,3.0,PUENTE ARANDA
2739,8.0,6,62,1,11001,2,2,3.0,KENNEDY
2740,8.0,6,54,2,11001,2,2,3.0,KENNEDY
2741,8.0,6,36,1,11001,2,2,3.0,KENNEDY
2742,8.0,6,16,2,11001,2,2,3.0,KENNEDY
2743,19.0,6,61,2,11001,2,2,1.0,CIUDAD BOLIVAR
2744,19.0,6,77,1,11001,1,2,1.0,CIUDAD BOLIVAR
2745,19.0,6,41,2,11001,2,2,2.0,CIUDAD BOLIVAR
2746,19.0,6,7,2,11001,2,2,2.0,CIUDAD BOLIVAR
2747,19.0,6,70,2,11001,2,2,2.0,CIUDAD BOLIVAR
2748,19.0,6,81,1,11001,1,2,1.0,CIUDAD BOLIVAR
2749,19.0,6,88,2,11001,1,2,1.0,CIUDAD BOLIVAR
2750,19.0,6,53,2,11001,1,2,1.0,CIUDAD BOLIVAR
2751,7.0,6,11,2,11001,2,2,2.0,BOSA
2752,7.0,6,15,2,11001,2,2,2.0,BOSA
2753,7.0,6,20,2,11001,2,2,2.0,BOSA
2754,9.0,6,10,2,11001,1,2,3.0,FONTIBON
2755,9.0,6,55,2,11001,2,2,4.0,FONTIBON
2756,9.0,6,68,2,11001,2,2,3.0,FONTIBON
2757,9.0,6,78,2,11001,2,2,2.0,FONTIBON
2758,9.0,6,61,2,11001,2,2,2.0,FONTIBON
2759,9.0,6,39,2,11001,2,2,2.0,FONTIBON
2760,9.0,6,29,2,11001,2,2,2.0,FONTIBON
2761,9.0,6,18,1,11001,1,2,2.0,FONTIBON
2762,9.0,6,34,2,11001,2,2,2.0,FONTIBON
2763,9.0,6,65,2,11001,1,2,2.0,FONTIBON
2764,9.0,6,42,2,11001,1,2,2.0,FONTIBON
2765,9.0,6,7,1,11001,2,2,4.0,FONTIBON
2766,9.0,6,19,1,11001,2,2,4.0,FONTIBON
2767,8.0,6,7,1,11001,2,2,3.0,KENNEDY
2768,8.0,6,7,1,11001,2,2,3.0,KENNEDY
2769,8.0,6,60,2,11001,1,2,3.0,KENNEDY
2770,16.0,6,20,1,11001,2,2,3.0,PUENTE ARANDA
2771,16.0,6,27,2,11001,2,2,3.0,PUENTE ARANDA
2772,16.0,6,34,1,11001,2,2,3.0,PUENTE ARANDA
2773,16.0,6,76,2,11001,2,2,3.0,PUENTE ARANDA
2774,16.0,6,50,1,11001,9,2,3.0,PUENTE ARANDA
2775,16.0,6,57,1,11001,2,2,1.0,PUENTE ARANDA
2776,16.0,6,65,2,11001,1,2,3.0,PUENTE ARANDA
2777,,6,67,2,25736,1,2,2.0,
2778,,6,27,2,25793,2,2,1.0,
2779,,6,59,2,25799,2,2,3.0,
2780,,6,19,2,25286,2,2,2.0,
2781,,6,17,1,25295,2,2,2.0,
2782,,6,83,2,25295,1,1,2.0,
2783,,6,72,1,25214,1,2,2.0,
2784,,1,61,1,25214,1,2,2.0,
2785,,6,11,2,25214,2,2,2.0,
2786,,6,17,1,25214,1,2,2.0,
2787,,6,23,1,25377,2,2,3.0,
2788,,6,36,1,25377,2,2,2.0,
2789,,6,17,1,25377,2,2,3.0,
2790,,6,40,2,25377,2,2,2.0,
2791,,6,33,2,25377,2,2,2.0,
2792,,6,27,2,25377,2,2,3.0,
2793,,6,77,1,25740,2,2,3.0,
2794,,6,64,2,25740,1,2,2.0,
2795,,6,12,1,25758,2,2,3.0,
2796,,6,6,1,25126,2,2,2.0,
2797,,6,79,2,25126,2,2,1.0,
2798,,6,92,2,25126,2,2,2.0,
2799,,6,10,1,25126,2,1,2.0,
2800,,6,6,1,25126,2,2,3.0,
2801,,6,37,2,25126,2,2,4.0,
2802,,6,15,2,25817,2,2,2.0,
2803,,6,32,1,25817,2,2,2.0,
2804,,6,46,1,25099,1,1,1.0,
2805,,6,15,2,25099,2,2,2.0,
2806,4.0,6,21,1,11001,2,2,2.0,SAN CRISTOBAL
2807,4.0,6,7,2,11001,2,2,2.0,SAN CRISTOBAL
2808,4.0,6,2,1,11001,2,2,3.0,SAN CRISTOBAL
2809,,6,26,1,25297,2,2,2.0,
2810,,6,62,1,25297,2,2,2.0,
2811,,6,38,2,25297,2,2,2.0,
2812,,6,17,1,25297,2,2,2.0,
2813,,6,62,2,25297,2,2,1.0,
2814,,6,7,1,25662,1,1,3.0,
2815,20.0,6,58,2,11001,1,1,1.0,SUMAPAZ
2816,20.0,6,28,1,11001,2,2,1.0,SUMAPAZ
2817,5.0,6,55,2,11001,1,2,1.0,USME
2818,19.0,6,23,1,11001,1,2,2.0,CIUDAD BOLIVAR
2819,5.0,6,29,1,11001,2,2,2.0,USME
2820,20.0,6,12,1,11001,2,2,1.0,SUMAPAZ
2821,11.0,6,8,1,11001,2,2,3.0,SUBA
2822,1.0,6,67,1,11001,2,2,3.0,USAQUEN
2823,1.0,6,53,2,11001,2,2,4.0,USAQUEN
2824,1.0,6,31,2,11001,2,2,6.0,USAQUEN
2825,1.0,6,20,1,11001,2,2,6.0,USAQUEN
2826,1.0,6,36,1,11001,2,2,5.0,USAQUEN
2827,1.0,6,34,1,11001,2,2,5.0,USAQUEN
2828,1.0,6,47,2,11001,2,2,5.0,USAQUEN
2829,1.0,6,7,1,11001,2,2,5.0,USAQUEN
2830,1.0,6,51,2,11001,2,2,5.0,USAQUEN
2831,1.0,6,45,1,11001,1,2,5.0,USAQUEN
2832,1.0,6,62,2,11001,2,2,5.0,USAQUEN
2833,1.0,6,26,1,11001,2,2,5.0,USAQUEN
2834,11.0,6,15,1,11001,2,2,3.0,SUBA
2835,10.0,6,95,2,11001,2,2,3.0,ENGATIVA
2836,10.0,6,37,1,11001,2,2,2.0,ENGATIVA
2837,9.0,6,63,1,11001,2,2,4.0,FONTIBON
2838,9.0,6,90,2,11001,2,2,4.0,FONTIBON
2839,12.0,6,25,1,11001,2,2,3.0,BARRIOS UNIDOS
2840,13.0,6,34,2,11001,1,1,4.0,TEUSAQUILLO
2841,13.0,6,48,2,11001,2,2,4.0,TEUSAQUILLO
2842,13.0,6,23,2,11001,2,2,4.0,TEUSAQUILLO
2843,13.0,6,18,1,11001,2,2,4.0,TEUSAQUILLO
2844,13.0,6,79,2,11001,2,2,4.0,TEUSAQUILLO
2845,13.0,6,20,2,11001,2,2,4.0,TEUSAQUILLO
2846,12.0,6,44,1,11001,2,2,3.0,BARRIOS UNIDOS
2847,12.0,6,38,2,11001,2,1,3.0,BARRIOS UNIDOS
2848,12.0,6,7,1,11001,2,1,3.0,BARRIOS UNIDOS
2849,5.0,6,8,1,11001,2,2,1.0,USME
2850,5.0,6,11,1,11001,2,2,1.0,USME
2851,5.0,6,8,1,11001,2,2,1.0,USME
2852,5.0,6,6,1,11001,2,2,1.0,USME
2853,5.0,6,5,2,11001,2,2,1.0,USME
2854,5.0,6,7,1,11001,2,2,1.0,USME
2855,5.0,6,3,2,11001,2,2,1.0,USME
2856,5.0,6,1,2,11001,2,2,2.0,USME
2857,5.0,6,12,2,11001,2,2,1.0,USME
2858,5.0,6,5,1,11001,2,2,1.0,USME
2859,16.0,6,62,2,11001,2,2,3.0,PUENTE ARANDA
2860,16.0,6,20,1,11001,2,2,3.0,PUENTE ARANDA
2861,16.0,6,14,1,11001,2,2,3.0,PUENTE ARANDA
2862,16.0,6,35,2,11001,1,2,3.0,PUENTE ARANDA
2863,9.0,6,16,1,11001,2,2,3.0,FONTIBON
2864,9.0,6,22,1,11001,2,2,3.0,FONTIBON
2865,9.0,6,87,2,11001,2,2,3.0,FONTIBON
2866,9.0,6,13,2,11001,2,2,3.0,FONTIBON
2867,9.0,6,22,2,11001,1,2,3.0,FONTIBON
2868,9.0,6,14,2,11001,2,2,3.0,FONTIBON
2869,9.0,6,10,2,11001,1,2,3.0,FONTIBON
2870,9.0,6,88,1,11001,1,2,2.0,FONTIBON
2871,8.0,6,87,2,11001,2,2,2.0,KENNEDY
2872,8.0,6,60,2,11001,2,2,3.0,KENNEDY
2873,16.0,6,11,1,11001,2,2,3.0,PUENTE ARANDA
2874,13.0,6,13,1,11001,2,2,4.0,TEUSAQUILLO
2875,,6,64,2,25286,2,2,2.0,
2876,,6,43,2,25286,2,2,2.0,
2877,,6,7,1,25817,2,2,2.0,
2878,,6,89,2,25899,2,2,3.0,
2879,,6,62,1,25899,2,2,3.0,
2880,,6,6,1,25899,2,2,2.0,
2881,,6,8,2,25295,2,2,2.0,
2882,,6,15,2,25295,2,2,2.0,
2883,,6,40,2,25295,2,2,2.0,
2884,,6,5,1,25295,2,2,2.0,
2885,,6,55,1,25295,1,1,2.0,
2886,15.0,6,38,2,11001,2,2,3.0,ANTONIO NARIÑO
2887,15.0,6,90,2,11001,2,2,3.0,ANTONIO NARIÑO
2888,15.0,6,68,2,11001,2,2,3.0,ANTONIO NARIÑO
2889,15.0,6,53,1,11001,2,2,3.0,ANTONIO NARIÑO
2890,,6,5,1,25736,2,2,2.0,
2891,,6,6,1,25736,2,2,2.0,
2892,,6,37,2,25736,2,2,2.0,
2893,,6,25,2,25754,2,2,2.0,
2894,,6,64,1,25754,2,2,1.0,
2895,,6,14,2,25307,2,2,3.0,
2896,,6,64,1,25307,1,2,1.0,
2897,,6,42,2,25307,2,2,2.0,
2898,,6,45,1,25320,1,2,2.0,
2899,,6,38,2,25183,2,2,2.0,
2900,,6,6,1,25183,1,2,2.0,
2901,,6,9,1,25183,1,2,2.0,
2902,,6,37,1,25183,2,2,2.0,
2903,,6,37,2,25183,2,2,2.0,
2904,,6,28,2,25214,2,2,3.0,
2905,,6,44,2,25260,2,2,2.0,
2906,,6,17,1,25740,1,2,2.0,
2907,,6,10,1,25740,2,2,2.0,
2908,,6,68,1,25781,2,2,2.0,
2909,,6,20,2,25781,2,2,2.0,
2910,,6,68,1,25781,2,2,2.0,
2911,,6,13,1,25781,9,9,2.0,
2912,,6,76,2,25781,1,2,2.0,
2913,,6,56,2,25781,1,1,2.0,
2914,,6,25,1,25781,2,2,2.0,
2915,,6,82,2,25326,9,2,3.0,
2916,,6,40,2,25326,2,2,2.0,
2917,,6,78,1,25151,1,2,1.0,
2918,11.0,6,13,2,11001,2,2,2.0,SUBA
2919,11.0,6,15,2,11001,2,2,2.0,SUBA
2920,11.0,6,3,2,11001,2,2,3.0,SUBA
2921,11.0,6,15,2,11001,2,2,2.0,SUBA
2922,11.0,6,15,2,11001,2,2,3.0,SUBA
2923,11.0,6,33,2,11001,2,2,3.0,SUBA
2924,11.0,6,50,2,11001,2,2,5.0,SUBA
2925,11.0,6,20,1,11001,2,2,5.0,SUBA
2926,11.0,6,52,1,11001,2,2,5.0,SUBA
2927,11.0,6,39,2,11001,2,2,5.0,SUBA
2928,11.0,6,57,2,11001,2,2,5.0,SUBA
2929,10.0,6,34,2,11001,2,2,3.0,ENGATIVA
2930,10.0,6,10,1,11001,2,2,2.0,ENGATIVA
2931,8.0,6,17,2,11001,2,2,2.0,KENNEDY
